"productID","name","description"
"c48cac36-7802-4f35-b43e-dc31df703484","CHANDON DELICE VINO ESPUMOS 187ML","CHANDON DELICE VINO ESPUMOS 187ML"
"c4a307bc-04f3-45cc-adf8-c098008810b8","CHERIR CHOCOLATE DOBLE CORAZON MEIDANO","CHERIR CHOCOLATE DOBLE CORAZON MEIDANO"
"7c38c2ae-3913-491b-b9b3-a26eefe282f6","DESODORANTE SKALA PROTEINA DE LECHE 60 ML","DESODORANTE SKALA PROTEINA DE LECHE 60 ML"
"20e9cdde-d740-4acd-8575-81145098b0c9","CAFÉ CASA CAFE 200DOCE 1810-2022 EMPAQUE MORADO 250GR","CAFÉ CASA CAFE 200DOCE 1810-2022 EMPAQUE MORADO 250GR"
"06614523-3f28-4729-a1c8-6fea8f9203f0","DULCES BRACH`S NIPS COFFE 92GR","DULCES BRACH`S NIPS COFFE 92GR"
"93bbfcc0-c775-4216-b30a-eab4b42e973f","CERVEZA STELLA ARTOIS BELGIUM LATA 330 ML","CERVEZA STELLA ARTOIS BELGIUM LATA 330 ML"
"ea145ee3-1800-4a98-907b-6d9cec3e7a13","AGUA EXITO SIN GAS 1100ML","AGUA EXITO SIN GAS 1100ML"
"10df09b3-47cf-4e2a-ae5a-2a5ce6358476","CREMA RON MEDELLIN 8 AÑOS 750ML ID:12284","CREMA RON MEDELLIN 8 AÑOS 750ML ID:12284"
"2ff09822-82fd-4bbe-8b2d-ceb2e281fb1c","VINO AFRODISIACO RUDE BOY WATERMELON TONIC WINE 200ML","VINO AFRODISIACO RUDE BOY WATERMELON TONIC WINE 200ML"
"c00a1a94-7933-4d78-b106-1e9950bbe7d2","BICICLETA Y DEMONIOS 750ML COD: 13218","BICICLETA Y DEMONIOS 750ML COD: 13218"
"752f1b26-b9d1-416d-8193-1e62d1186fca","BALDE GRANDE IT'S SUMMER TIME","BALDE GRANDE IT'S SUMMER TIME"
"29e97f92-eb80-4f4d-91c1-7ab964e028c6","DESMANCHANTE DE BAÑOS LA CUSTODIA 150ML","DESMANCHANTE DE BAÑOS LA CUSTODIA 150ML"
"68ed0002-dc01-47c3-ab90-0acb89a9d2de","AQUA WORKS 5 LITROS","AQUA WORKS 5 LITROS"
"2dce717f-c6fb-48d3-b4cc-53964304574d","BALDE PLAYA PEQUEÑO 5239","BALDE PLAYA PEQUEÑO 5239"
"f1a59cea-f714-4c1c-80e3-bb5ec9610f3e","ARGAN OÍL GEL ID:1068","ARGAN OÍL GEL ID:1068"
"3a5e260b-bee1-45cf-b081-4c4f382c487b","SODA HATSU LIMON & HIERBABUENA 300ML","SODA HATSU LIMON & HIERBABUENA 300ML"
"0da5e144-2d5c-46ba-996a-4bdbeb26e0f9","DUCALES 120G CD 8457","DUCALES 120G CD 8457"
"ed48476d-728f-495f-8ef3-a71f6675818e","BALLANTINES - FINEST 750ML CD 11071","BALLANTINES - FINEST 750ML CD 11071"
"89e2ddd6-4638-46d6-9e83-b9179dc7149f","DOVE ACONDICIONADOR RECUPERACIÓN EXTREMA ID:11139","DOVE ACONDICIONADOR RECUPERACIÓN EXTREMA ID:11139"
"2c935f2a-5ed7-4bdb-863d-a8d7cd80fe80","BALDE DE PLAYA GRANDE CARITA","BALDE DE PLAYA GRANDE CARITA"
"54ebd75d-0302-424e-9855-83400fe8b7de","TE EKII FRAMBUESA 400 ML","TE EKII FRAMBUESA 400 ML"
"94ddb707-99cb-4f17-977f-6ed2ac61cf07","AGUARDIENTE ANTIOQUEÑO TAPA VERDE 1L ID11306 PRVDGLT CDFLA001699","AGUARDIENTE ANTIOQUEÑO TAPA VERDE 1L ID11306 PRVDGLT CDFLA001699"
"b49ddff6-f798-4e16-8b9b-6079dde37e22","ENCENDEDOR JAYS LIGHTERS","ENCENDEDOR JAYS LIGHTERS"
"681c5429-dbfd-48e7-96cb-679ab5b75e38","FLOTADOR DE BRAZOS INTEX CARS","FLOTADOR DE BRAZOS INTEX CARS"
"bb5bce4b-4ce6-48dd-9f58-43785d6fa96b","APERITIVO VINICO CAFFEM SABOR A CAFE 750ML","APERITIVO VINICO CAFFEM SABOR A CAFE 750ML"
"ac7633d8-f2ec-4c99-8cce-f25900c23324","CEPILLO DIENTES ORAL-B CELDAS MEDIANAS","CEPILLO DIENTES ORAL-B CELDAS MEDIANAS"
"ffd3e48c-51a3-478c-bfa4-cec31ffb4d5f","FEVER-TREE AROMATIC TONIC WATER 200ML 11170","FEVER-TREE AROMATIC TONIC WATER 200ML 11170"
"adb29389-f4ce-49ee-ab69-c67feef9109c","CAMELINHO LIMÁO 11391","CAMELINHO LIMÁO 11391"
"95745670-44e9-488d-9636-11768751d5be","CREOLINA CONCENTRADA ID:5876","CREOLINA CONCENTRADA ID:5876"
"6e1da569-bee4-40c4-be83-5598d8c709e7","ARDEN FOR MEN ORIGINAL-SOBRE 12G","ARDEN FOR MEN ORIGINAL-SOBRE 12G"
"72cae535-f1b5-493f-8935-4a669184c932","EVLIYA 1960 SULTAN CHOCOLATE 250G","EVLIYA 1960 SULTAN CHOCOLATE 250G"
"c3cd29d3-9da2-449b-834c-271376e45d83","TRIDENT CHILE MENTA 30.6G","TRIDENT CHILE MENTA 30.6G"
"98512e18-f109-4cc0-b406-b580169023d2","FRITO LAY MANI MOTO RECUBIERTO SABOR LIMÓN 42GR","FRITO LAY MANI MOTO RECUBIERTO SABOR LIMÓN 42GR"
"af197263-f6cd-441f-82fc-7881a4f3bfdf","AXION LIMÓN GRANDE ID:5982","AXION LIMÓN GRANDE ID:5982"
"59a68134-25f2-4e60-918c-4a08f18e67bd","AMOR CARIOCA","AMOR CARIOCA"
"1b6de66e-654f-414e-9dff-fc21ed458e60","CERVEZA STELLA ARTOIS BOTELLA 300 ML","CERVEZA STELLA ARTOIS BOTELLA 300 ML"
"b3334e92-ccda-4f45-923c-a297ad275034","FLOTADOR DISNEY PRINCESS BESTWAY","FLOTADOR DISNEY PRINCESS BESTWAY"
"7616224c-f048-45da-ac29-8a6bbe491dae","TANGA (RECAMIER) CREMA BRONCEADORA SUNTAN CREAM, 4 SPF, 250 ML, CD 10394","TANGA (RECAMIER) CREMA BRONCEADORA SUNTAN CREAM, 4 SPF, 250 ML, CD 10394"
"dc81fe18-1bc3-4efd-aac0-0d6e72be8423","BAILEYS THE ORIGINAL IRISH CREAM 50 ML","BAILEYS THE ORIGINAL IRISH CREAM 50 ML"
"8b271766-8f6c-41ce-9e13-bc9eae7624dd","ARBOR MIST WHITE ZINFANDEL STRAWBERRY 750ML COD: 4498","ARBOR MIST WHITE ZINFANDEL STRAWBERRY 750ML COD: 4498"
"10f53a46-20eb-4020-9832-65f803ac76ed","EMBARÈ CARAMELOS LECHE Y CHOCOLATE 150 GR","EMBARÈ CARAMELOS LECHE Y CHOCOLATE 150 GR"
"502352e9-3da8-4946-8e4b-82f30ad1956b","CARRO PLAYA NIÑO CD.12706","CARRO PLAYA NIÑO CD.12706"
"ece43363-56bc-4238-b601-e0d5771628d0","1800 TEQUILA AÑEJO 700ML","1800 TEQUILA AÑEJO 700ML"
"d4c0062a-93f2-4b18-82f5-ad39cb458d5b","CALIFORNIA NÉCTAR TAMARINDO 300ML 11528","CALIFORNIA NÉCTAR TAMARINDO 300ML 11528"
"47357308-04f5-4087-8972-5240d5a0b7a1","CAFÉ JUAN VALDEZ SABOR VANICANELA 95G","CAFÉ JUAN VALDEZ SABOR VANICANELA 95G"
"4e6aeb01-a753-4588-8ab6-37f7ab14f291","EKII TE SANDIA-WATERMELON 400ML","EKII TE SANDIA-WATERMELON 400ML"
"3f187321-1d0c-4505-af86-f3fb983dc2d0","ENERGIZANTE BANG ENERGY BLUE RAZZ 473ML","ENERGIZANTE BANG ENERGY BLUE RAZZ 473ML"
"bb727347-0bc4-48ae-990d-a02faad7af31","AGUARDIENTE ANTIOQUEÑO GARRAFA TAPA ROJA 2000ML","AGUARDIENTE ANTIOQUEÑO GARRAFA TAPA ROJA 2000ML"
"da1e89d1-3e5f-4d35-95f3-7caa9eda943c","FRUWI 375G COD:13237","FRUWI 375G COD:13237"
"7919c542-2657-446f-9895-f8fa37ec9ce2","AGUARDIENTE ANTIOQUEÑO TAPA AZUL SIN AZÚCAR 750ML","AGUARDIENTE ANTIOQUEÑO TAPA AZUL SIN AZÚCAR 750ML"
"c7f1211e-7ae1-4ef0-b417-9825dd136cda","ALDIN PORL GALLETA BISC CD 13035","ALDIN PORL GALLETA BISC CD 13035"
"824821a7-72d0-4237-95b4-33f135bdf19d","DERMICOX SOLUCION 30ML","DERMICOX SOLUCION 30ML"
"4b9896a9-3125-41b0-9051-4022170cc900","BON BON SOS CRACK 12613","BON BON SOS CRACK 12613"
"faa60b9b-54e2-47b3-8e85-9efb5f9f2f79","COMPOTA GERBER PERA 113 GR","COMPOTA GERBER PERA 113 GR"
"69e26bc7-0f4a-4796-a86f-ea693fb83948","FAMILY GUARDA DESINFECTANTE 55ML CD 12529","FAMILY GUARDA DESINFECTANTE 55ML CD 12529"
"f89f6320-6121-4153-9368-a2881c5b36f6","AGUARDIENTE ANTIOQUEÑO AZUL SIN AZUCAR TETRAPACK 1.05L","AGUARDIENTE ANTIOQUEÑO AZUL SIN AZUCAR TETRAPACK 1.05L"
"29761f89-b22e-40b3-954c-3a87f391d3db","ACEITE DE COCO KESHIA 60ML","ACEITE DE COCO KESHIA 60ML"
"f1ba1b63-20b3-481c-908a-129ef62b14b3","TANGA SUNTAN OIL SPF3 250ML ID4247","TANGA SUNTAN OIL SPF3 250ML ID4247"
"4ba1159e-83ba-4be2-9303-9744166215e1","BRIDGE FRESA","BRIDGE FRESA"
"7052e421-6ad3-4789-a61e-2bb9d28acddb","DE TODITO BBQ GRANDE 150G 5337","DE TODITO BBQ GRANDE 150G 5337"
"85ec4d3e-cafa-45d9-a568-4a67148123d0","AGUA OXIGENADA 120 ML","AGUA OXIGENADA 120 ML"
"af9ea5f3-1c63-410f-99b5-ffd8a059d399","BLOQUEADOR SUN FRESH NEUTROGENA 90SPF PROTECTOR SOLAR 200ML","BLOQUEADOR SUN FRESH NEUTROGENA 90SPF PROTECTOR SOLAR 200ML"
"15cb8cae-f3c3-4078-81b0-85daa82801a9","COLGATE ORAL-B","COLGATE ORAL-B"
"3116ffbe-4eec-4392-8dc4-7266fa3be43a","DOÑA JIMENA HOJALDRES PUFF PASTRIES 100G","DOÑA JIMENA HOJALDRES PUFF PASTRIES 100G"
"21b3347e-0b07-4b52-b0e1-50406dfe302b","AGUARDIENTE AMARILLO DE MANZANARES SIN AZUCAR 375ML","AGUARDIENTE AMARILLO DE MANZANARES SIN AZUCAR 375ML"
"dc7e60ca-96ed-4e46-9902-1e650e8a9d3b","ANDERSON ICE GEL ULTRA ROJO 16Z CD 5554","ANDERSON ICE GEL ULTRA ROJO 16Z CD 5554"
"500c20a9-c168-433e-9f88-64157c873571","ARRURRU ACEITE CORPORAL 200ML","ARRURRU ACEITE CORPORAL 200ML"
"e66c8cf3-2b8f-4d18-a1cd-fa2815144be2","CERVEZA GUINESS DRAUGHT LATA 440 ML","CERVEZA GUINESS DRAUGHT LATA 440 ML"
"cb496540-877e-487c-b7fa-1cd921886736","CORONITA EXTRA 210ML","CORONITA EXTRA 210ML"
"05f587f6-e3cb-4667-b954-feb8b7b08dfa","ASTRALIF SUPER JACKY 4OZ. COD: 6859","ASTRALIF SUPER JACKY 4OZ. COD: 6859"
"f8df042d-ff4b-4e12-9ce1-d65a29b6ffdc","BLOQUEADOR 110 TANGA 2585","BLOQUEADOR 110 TANGA 2585"
"ac0beb3c-aa47-48f8-a23b-66deae8a9b2a","FERNET BRANCA 750 ML","FERNET BRANCA 750 ML"
"463e8069-0c6f-4c73-a731-4cd0448b6dc4","DETODITO BBQ 290GR - PAQUETON","DETODITO BBQ 290GR - PAQUETON"
"f2c45e81-c615-4342-a79b-ef9d043df8a4","BALANCE MEN CLINICAL PROTECTION 11,5G","BALANCE MEN CLINICAL PROTECTION 11,5G"
"fd6694ea-b498-479a-b990-9f8200351b75","ANTI-ITCH CREAM TOPICAL ANALGESIC & SKIN PROTECTANT 35G","ANTI-ITCH CREAM TOPICAL ANALGESIC & SKIN PROTECTANT 35G"
"f96dedfe-08a1-42ff-a5b6-63b4dccdad8a","CHAMPAGNE CHANDON DEMI SEC 750ML","CHAMPAGNE CHANDON DEMI SEC 750ML"
"c685770e-bf23-450c-9339-ad147105d702","BALDE PLAYA MEDIANO ID:8968","BALDE PLAYA MEDIANO ID:8968"
"824dfc10-d98c-45d1-aef0-f302dda5fd65","APEROL APERITIVO 700ML","APEROL APERITIVO 700ML"
"271b375d-c626-48b1-9ba7-2c97958f79d6","EMBARÈ TOFFEES LECHE, CHOCOLATE Y COCO 150 GR","EMBARÈ TOFFEES LECHE, CHOCOLATE Y COCO 150 GR"
"5ee391c8-aa07-467a-8faa-7db914390c90","ÁGUILA ORIGINAL GRANDE 550","ÁGUILA ORIGINAL GRANDE 550"
"40827e8e-3824-4fd4-b9fb-1b304439ca9e","CAMELINHO PÉSSEGO 11388","CAMELINHO PÉSSEGO 11388"
"8069c496-37c9-42b3-a9ff-9623c9f86960","AGUARDIENTE ANTIOQUEÑO TAPA ROJA 375ML ID:11301 PRVDGLT CDFLA000449","AGUARDIENTE ANTIOQUEÑO TAPA ROJA 375ML ID:11301 PRVDGLT CDFLA000449"
"76120ae4-8775-49ad-91a4-00fd8b78a077","COQUETEL COMPOSTO CATUABA TAIMBE 900ML","COQUETEL COMPOSTO CATUABA TAIMBE 900ML"
"9527927b-b424-404a-9c9c-62b4fa196ff1","COLCAFE GRANULADO 50G CD 8320","COLCAFE GRANULADO 50G CD 8320"
"cc5c7009-4e70-4237-ae7d-04da4106b58b","CERVEZA HEINEKEN BOTELLA 0% ALCOHOL 330ML","CERVEZA HEINEKEN BOTELLA 0% ALCOHOL 330ML"
"76531a27-c2ba-4dab-a2e5-03e8f48abd14","CHOCO GUTTI","CHOCO GUTTI"
"ab460a31-464f-488a-b173-98d52e55d084","CARETA INTEX #55949 8+ ID:2066","CARETA INTEX #55949 8+ ID:2066"
"8612757f-a26e-42b6-b808-9d3958a846de","DULCELGA ALMENDRA FRANCESA - CANDY COVERED ALMONDS 50GR","DULCELGA ALMENDRA FRANCESA - CANDY COVERED ALMONDS 50GR"
"09d2081e-6be3-48a2-8931-7ccb6af6f465","ARGAN OÍL TERMAL ONE 'N ONLY SHINE SPRAY ID:534 125G","ARGAN OÍL TERMAL ONE 'N ONLY SHINE SPRAY ID:534 125G"
"3c3ab61b-373b-4b5a-931c-6dfd7e338b9c","CAFÉ SELLO ROJO TRADICIONAL TOSTADO Y MOLIDO 500G","CAFÉ SELLO ROJO TRADICIONAL TOSTADO Y MOLIDO 500G"
"237291de-7094-4167-b2de-a33d3265c5fa","GAFA NATACIÓN INTEX KIDS AQUA FLOW","GAFA NATACIÓN INTEX KIDS AQUA FLOW"
"5ece3dea-ba2d-409f-a125-e46a808137b0","SANTA CAROLINA RESERVADO CARMENÈRE 750ML","SANTA CAROLINA RESERVADO CARMENÈRE 750ML"
"f5aa7d06-118c-4bcb-8d0b-50a8a2e48447","BEEFEATER LONDON 750 ML","BEEFEATER LONDON 750 ML"
"bf2ab36a-e828-4798-b6ac-92fef678cc9c","AGUA CRISTAL 3.125L","AGUA CRISTAL 3.125L"
"4b6333b2-b355-48f1-8515-fb8d848e2c1a","TEQUILA BUEN AMIGO 1LT CD 10940","TEQUILA BUEN AMIGO 1LT CD 10940"
"ca428903-17b7-43f6-ab31-91ff8f73b6f6","CERVEZA POKER LATA 330ML","CERVEZA POKER LATA 330ML"
"e4de53bf-6605-48a1-b436-4640586d16c9","TEQUILA ESPADAFOR SARGENTO CREMA DE PIÑA COLADA 700ML","TEQUILA ESPADAFOR SARGENTO CREMA DE PIÑA COLADA 700ML"
"d3912316-1271-48ab-8894-a976d24c0ea4","TEQUILA EL JIMADOR REPOSADO 700ML","TEQUILA EL JIMADOR REPOSADO 700ML"
"68f14844-2e0f-4997-bf79-6555dc7d8e01","DETOX MASK CON CARBON ACTIVADO ACEITES ESENCIALES Y VITAMINA E 110G","DETOX MASK CON CARBON ACTIVADO ACEITES ESENCIALES Y VITAMINA E 110G"
"477331da-575e-4047-8e3f-33b5eaff598b","FRANGELICO LIQUEUR 700ML","FRANGELICO LIQUEUR 700ML"
"879af552-a704-4d1f-b96d-14386c10ae2b","CEREALES BAGLEY CON AVENA 155G CD 12367","CEREALES BAGLEY CON AVENA 155G CD 12367"
"d827244a-da9a-47a8-a0cf-e4c526a688cf","BUTTER TOFFEES TRADICIONAL 100G COD: 12067","BUTTER TOFFEES TRADICIONAL 100G COD: 12067"
"d26c6053-3240-4740-8dbc-961ba81b9327","DOG CHOW ADULTOS MEDIANOS Y GRANDES CON CARNE Y POLLO 350G","DOG CHOW ADULTOS MEDIANOS Y GRANDES CON CARNE Y POLLO 350G"
"9dbb3f3e-c2bc-4bfb-bcb0-c2e613cab8cb","ACONDICIONADOR SAVITAL MULTIVITAMINAS Y SAVILA 530ML","ACONDICIONADOR SAVITAL MULTIVITAMINAS Y SAVILA 530ML"
"a3fb4c3a-1ce4-44f7-87dc-5d257b8cb9fa","BANANA BOAT DRY SPORT-SPY 50FPS- 170G","BANANA BOAT DRY SPORT-SPY 50FPS- 170G"
"8b16c3ca-33ac-464b-928f-edad43aa0e06","CERVEZA ANDINA LIGHT EN BOTELLA 300ML","CERVEZA ANDINA LIGHT EN BOTELLA 300ML"
"a9b88f97-7b5c-4842-9e2e-d8093ce2ed37","BULLDOG LONDON DRY 1 LITRO CD 3328","BULLDOG LONDON DRY 1 LITRO CD 3328"
"7ad367a2-2045-43fd-8f16-5a9d7bae857a","BRANDY FLEISCHMANN’S 1L","BRANDY FLEISCHMANN’S 1L"
"50a2031b-9a76-4601-be62-a06512401939","DULCES DELI TRUFFLE PRISMA 33GR","DULCES DELI TRUFFLE PRISMA 33GR"
"fc4945f5-7e64-45e8-a342-00048980ae47","VODKA SOBIESKI PREMIUM 100% PURE RYE 1LT","VODKA SOBIESKI PREMIUM 100% PURE RYE 1LT"
"575fdaf1-4791-4d67-838f-df3f1d9119cf","COCA-COLA ORIGINAL LATA 355ML","COCA-COLA ORIGINAL LATA 355ML"
"6735c27c-f3a4-4614-bc0a-dd53c8857f66","CREMA PARA PEINAR FUSIO 13082","CREMA PARA PEINAR FUSIO 13082"
"9b6432b8-f185-49fd-ba3a-aa6e8faaf91e","BACARDI RASPBERY 750LT","BACARDI RASPBERY 750LT"
"6ef9fb22-7630-4ba1-bdad-dd739bd1d6c6","DESODORANTE REXONA CLINICAL CLASSIC MUJER 8.5G","DESODORANTE REXONA CLINICAL CLASSIC MUJER 8.5G"
"b7546b50-8233-4946-947d-24f8750ab146","ALPINETTE MELOCOTÓN 140G ID:7100","ALPINETTE MELOCOTÓN 140G ID:7100"
"012e5935-740e-44bb-a84e-82c7a38016f5","COPELIA PANELITAS","COPELIA PANELITAS"
"454baa3e-86f3-4225-bf9c-06ef69974979","TEQUILA DON JULIO 1942 750ML ID:10973 PRVD:PRNL CD:LT0230","TEQUILA DON JULIO 1942 750ML ID:10973 PRVD:PRNL CD:LT0230"
"a221a948-2b1e-4118-9a8f-80f9ea0d9e4c","DESODORANTE BALANCE WOMEN CLINICAL PROTECTIO INVISIBLE 50 GR","DESODORANTE BALANCE WOMEN CLINICAL PROTECTIO INVISIBLE 50 GR"
"88054b92-7014-4527-89ba-ce73a4b5f4f7","TEQUILA CENTENARIO REPOSADO","TEQUILA CENTENARIO REPOSADO"
"3fbb23d4-a895-4548-bbcc-c3b5955e0308","CEPILLO COLGATE PREMIER CLEAN MEDIO","CEPILLO COLGATE PREMIER CLEAN MEDIO"
"6744210d-3e8f-4a5b-83ec-b458d092c76b","CHOCO GALLETIN","CHOCO GALLETIN"
"c18be703-a021-4e03-9a89-033d309b1b73","BROK LIGHT 11565","BROK LIGHT 11565"
"5b0220a7-69f0-4487-8cd3-7ed32eb496a2","DETERGENTE 3D MULTIUSOS 250G CD: 6783 PRVD: ILZ ID:I8536 CDI8536","DETERGENTE 3D MULTIUSOS 250G CD: 6783 PRVD: ILZ ID:I8536 CDI8536"
"dc35f9b2-4401-4d86-ba7a-d3d3b5b642c4","CARETA INTEX AQUA FLOW #85","CARETA INTEX AQUA FLOW #85"
"3e754492-baa6-4a80-84b1-3129e6ec5a53","FAMILIA ELIMINADOR DE OLORES 40ML CD 12530","FAMILIA ELIMINADOR DE OLORES 40ML CD 12530"
"cb3d3964-4530-48fb-88ae-4e6347c874dd","CREMA PARA PEINAR SAVITAL COMPLEJO HIALURÒNICO Y SÀBILA 95 ML","CREMA PARA PEINAR SAVITAL COMPLEJO HIALURÒNICO Y SÀBILA 95 ML"
"b12e5591-f2f2-40d2-8b02-87c7f7423a3b","CARETA CON TUBO AQUAFLOW SPORT","CARETA CON TUBO AQUAFLOW SPORT"
"f77f0d78-942d-4728-8dd9-a6c505586df9","ALPINA JUGO NECTAR FRUTTO PERA 200ML","ALPINA JUGO NECTAR FRUTTO PERA 200ML"
"dffdda94-c2df-40c4-b4d1-f31946b9a064","CHICLE TRIDENT FRESH HERBAL 8,5GR","CHICLE TRIDENT FRESH HERBAL 8,5GR"
"45770f28-e3c9-4b3d-9e8f-c93db684d901","DOGOURMET ADULTOS 2 PROTEINAS - SABOR PARRILLA MIXTA 350GR","DOGOURMET ADULTOS 2 PROTEINAS - SABOR PARRILLA MIXTA 350GR"
"f34df52c-4c68-4f90-8b91-960827cd40ca","ZAPATOS SUN SURFER-TALLA 39","ZAPATOS SUN SURFER-TALLA 39"
"e8e275ce-6f0a-4d2d-beae-ce1d335e8c89","BUTTER TOFFEES MOUSSE DE MARACUYÁ 100G COD:10915","BUTTER TOFFEES MOUSSE DE MARACUYÁ 100G COD:10915"
"322dface-f403-4be9-be35-2f158ffafc36","EVLIYA 1960 VENTO ORIGINAL 250G","EVLIYA 1960 VENTO ORIGINAL 250G"
"e90e9faa-baff-4dc0-8094-640c78d72cf6","DOVE NUTRITIVE SOLUTIONS, ÓLEO NUTRICIÓN, 400 ML, CD 11119","DOVE NUTRITIVE SOLUTIONS, ÓLEO NUTRICIÓN, 400 ML, CD 11119"
"9a3b13bb-fe2a-413e-9b2f-a085cf0c666e","CERVEZA KONIGSBACHER PILS 500ML CD 12418","CERVEZA KONIGSBACHER PILS 500ML CD 12418"
"d9b5ada9-7a86-4d03-a8d6-4be07b214832","CHOCOLATE CORONA FLASH 200G ID:11255","CHOCOLATE CORONA FLASH 200G ID:11255"
"b9d1d7dc-22a3-4454-a6f3-0bdc433bba70","ALPINA ALPIN VAINILLA CD 7478","ALPINA ALPIN VAINILLA CD 7478"
"e59e6904-251a-41b3-8ed6-1e8fbd966a16","ESTUCHE FLOTANTE PARA CELULAR","ESTUCHE FLOTANTE PARA CELULAR"
"cff6ec49-f3ff-48dd-81a5-dd8ac473b6bd","BESIROSQUILLAS","BESIROSQUILLAS"
"20d87dfc-848f-43c8-bafb-618872965bf1","CAJA DE TAPA BOCAS MAXTER ID: 12055","CAJA DE TAPA BOCAS MAXTER ID: 12055"
"2191faf9-aae0-4de6-a771-cb9c7119af88","AGRADO ACEITE SOLAR 50SPF 200ML","AGRADO ACEITE SOLAR 50SPF 200ML"
"2b688b72-8b01-4847-a3d8-059659df0e3e","FABULOSO FLORAL 200ML CD 451","FABULOSO FLORAL 200ML CD 451"
"265c5ccc-31d7-4660-858e-5df0ff7ee2a5","BATERIA ALKALINA FUTURA AAA PAR","BATERIA ALKALINA FUTURA AAA PAR"
"dd822856-6fd5-4ea6-933d-3183724f11f5","TANGA LOCION BRONCEADORA 8SPF ACEITE DE ZANAHORIA, HIPOALERGENICO Y VITAMINA E 185ML","TANGA LOCION BRONCEADORA 8SPF ACEITE DE ZANAHORIA, HIPOALERGENICO Y VITAMINA E 185ML"
"f09d0d3d-1825-4d35-9681-9961413e111a","BIOEXPERT ACONDICIONADOR OMEGA, NUTRE Y REPARA (SIN SAL) 350 ML","BIOEXPERT ACONDICIONADOR OMEGA, NUTRE Y REPARA (SIN SAL) 350 ML"
"3ddf942e-96dc-4816-8060-6142b7d9fd7a","BALDE PEQUEÑO PARA PLAYA 8 PIEZAS","BALDE PEQUEÑO PARA PLAYA 8 PIEZAS"
"6d91b0f7-e16f-4203-9080-8be7b5203cef","BLEND SEVEN BLACK APERITIVO 1 LITRO","BLEND SEVEN BLACK APERITIVO 1 LITRO"
"9277ba39-5811-4acc-a979-71f67cc2a1af","FLOTADOR BRAZO NIÑOS","FLOTADOR BRAZO NIÑOS"
"8dcf0d0e-633d-4b26-84e4-041aeabda6ff","ARIEL REVITACOLOR 400ML COD700.","ARIEL REVITACOLOR 400ML COD700."
"552a1e64-ac1b-46ce-890e-85a8081b940c","CHOCOLATE JET CON LECHE 45 GR","CHOCOLATE JET CON LECHE 45 GR"
"83d31d8a-af66-48be-a311-8b369a7d6f74","CREMA PARA PEINAR RIZOS CON ACEITE DE ARGÀN Y SÀBILA 90 ML","CREMA PARA PEINAR RIZOS CON ACEITE DE ARGÀN Y SÀBILA 90 ML"
"adfa4961-6857-4123-9886-1a15f0c93dec","DESODORANTE REXONA MEN CLINICAL 30 GR","DESODORANTE REXONA MEN CLINICAL 30 GR"
"3d7d335f-e6a4-48c9-a6ff-5f9503b5868a","AGRADO MOUSSE FACIAL SOLAR 50SPF 75ML","AGRADO MOUSSE FACIAL SOLAR 50SPF 75ML"
"ac387e25-7b3f-4efe-9352-df610b498430","FIT GRAAN AVENA HOJUELA","FIT GRAAN AVENA HOJUELA"
"ceef052d-6a6a-40a7-8e59-4d9750674b69","BASE PARA COCTELES MARIE BRIZARD NO 43 COFFEE 700ML","BASE PARA COCTELES MARIE BRIZARD NO 43 COFFEE 700ML"
"d1956bc7-dbf7-4022-8221-bd76af629ba6","BALDE BEACH FUN TOY PEQUEÑO","BALDE BEACH FUN TOY PEQUEÑO"
"4958b494-1f28-4781-87f2-d67f07466913","DIANITA-MANJAR DE LECHE","DIANITA-MANJAR DE LECHE"
"64a32bad-2065-43d0-89fb-05012a313ab8","FUZE TEA DURAZNO SIN CALORÍAS 400ML","FUZE TEA DURAZNO SIN CALORÍAS 400ML"
"fab5ce0c-85c3-4b4b-869a-33196fc961f4","CHICLE TRIDENT SANDIA 3 PORCIONES 5.1G","CHICLE TRIDENT SANDIA 3 PORCIONES 5.1G"
"035d0adb-549d-43dd-b316-a83f7466d819","CERVEZA HEINEKEN EN LATA 330ML","CERVEZA HEINEKEN EN LATA 330ML"
"602f8b9f-804f-44b6-a36b-4ea50b179667","FERRERO ROCHER THE GOLDEN EXPERIENCE, FINE HAZENUT, 2.2 OZ (62.5G) CD 12023","FERRERO ROCHER THE GOLDEN EXPERIENCE, FINE HAZENUT, 2.2 OZ (62.5G) CD 12023"
"3077349e-76dd-4000-9c02-7430ec230bbf","ALMIPRO UNGÛENTO 30 GR","ALMIPRO UNGÛENTO 30 GR"
"81afc4c3-e596-4202-b47f-43e339991477","CANDY RANCH","CANDY RANCH"
"dcba168f-f57a-41e8-873d-9ab0aecd8285","AQUAFLOW SPORT INTEX #49","AQUAFLOW SPORT INTEX #49"
"4b886dd1-ec92-4da6-868d-d14347678be5","TEQUILA HERRADURA REPOSADO 700 ML","TEQUILA HERRADURA REPOSADO 700 ML"
"c495f12e-9c0b-4843-a1d8-f9d2438bfeeb","TANGA ( RECAMIER) GEL CALMANTE Y REFRESCANTE CON EXTRACTO DE CALENDULA (PARA DESPUÉS DEL SOL) 150 G/ 5.3 OZ CD 2641","TANGA ( RECAMIER) GEL CALMANTE Y REFRESCANTE CON EXTRACTO DE CALENDULA (PARA DESPUÉS DEL SOL) 150 G/ 5.3 OZ CD 2641"
